frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_15,ID_17,ID_18,ID_20,ID_21,ID_23,ID_24,ID_25,ID_26,ID_27,ID_30,ID_31,ID_32,ID_33,ID_34,ID_36,ID_38,ID_39,ID_40,ID_41,ID_43,ID_45,ID_46,ID_47,ID_48,ID_49,ID_50,ID_51,ID_53,ID_54,ID_55,ID_56,ID_57,ID_58,ID_59,ID_62,ID_63,ID_64,ID_65,ID_67,ID_68,ID_71,ID_72,ID_74,ID_75,ID_76
764,,,(620!181),,(1678!759),(1579!1134),(1436!1028),(1742!1217),(1120!1241),,,,,,,(1239!564),,,,,(992!920),,,,(919!620),(130!123),,,,,,,,,(1337!462),,,,,,,,,,,,,,,,,,,,,,,,,
765,,,(620!181),,(1677!760),(1579!1134),(1435!1028),(1739!1217),(1120!1239),,,,,,,(1242!560),,,,,(993!917),,,,(919!620),(130!124),,,,,,,,,(1337!462),,,,,,,,,,,,,,,,,,,,,,,,,
766,,,(620!181),,(1677!760),(1579!1135),(1435!1028),(1741!1217),(1119!1240),,,,,,,(1238!564),,,,,,,,,(919!619),(130!124),,,,,,,,,(1337!462),,,,,,,,,,,,,,,,,,,,,,,,,
767,,,(620!181),,(1678!760),(1579!1135),(1435!1028),(1739!1217),(1119!1241),,,,,,,(1242!560),,,,,(992!921),,,,(919!620),(130!124),,,,,,,,,(1337!463),,,,,,,,,,,,,,,,,,,,,,,,,
768,,,(620!182),,(1678!760),(1579!1135),(1435!1028),(1740!1217),(1119!1239),,,,,,,(1242!560),,,,,(993!915),,,,(919!620),(130!124),,,,,,,,,(1337!461),,,,,,,,,,,,,,,,,,,,,,,,,
769,,,(619!181),,(1678!760),(1579!1135),(1435!1028),(1741!1217),(1119!1241),,,,,,,(1239!564),,,,,(992!921),,,(442!556),(919!620),(130!124),,,,,,,,,(1337!462),,,,,,,,,,,,,,,,,,,,,,,,,
770,,,(619!182),,(1678!760),(1579!1135),(1435!1028),(1740!1217),(1119!1241),,,,,,,(1124!655),,,,,,,,,(919!620),(130!124),,,,,,,,,(1337!460),,,,,,,,,,,,,,,,,,,,,,,,,
771,,,(619!182),,(1678!760),(1579!1135),(1435!1028),(1741!1217),(1119!1241),,,,,,,(993!915),,,,,,,,,(920!619),(130!124),,,,,,(1242!560),,,(1337!464),,,,,,,,,,,,,,,,,,,,,,,,,
772,,,(619!182),,(1678!760),(1579!1135),(1435!1028),(1741!1217),(1120!1241),,,,,,,(988!914),,,,,,,,,(914!614),(130!124),,,,,,(1242!560),,,(1337!461),,,,,,,,,,,,,,,,,,,,,,,,,
773,,,(619!182),,(1678!760),(1579!1135),(1435!1028),(1740!1217),(1120!1241),,,,,,,(993!916),,,,,,,,,(919!620),(130!124),,,,,,(1238!564),,,(1337!461),,,,,,,,,,,,,,,,,,,,,,,,,
774,,,(619!182),,(1683!765),(1579!1134),(1436!1027),(1739!1217),(1120!1241),,,,,,,(993!916),,,,,,,,(439!556),(919!620),(130!124),,,,,,(1238!564),,,(1337!460),,,,,,,,,,,,,,,,,,,,,,,,,
775,,,(619!183),,(1683!765),(1579!1134),(1435!1027),(1740!1217),(1121!1242),,,,,,,(993!917),,,,,,,,,(919!620),(130!124),,,,,,(1242!560),,,(1337!463),,,,,,,,,,,,,,,,,,,,,,,,,
776,,,(620!182),,(1678!760),(1579!1134),(1435!1027),(1739!1217),(1121!1241),,,,,,,(992!921),,,,,,,,,(919!620),(130!124),,,,,,(1242!560),,,(1337!460),,,,,,,,,,,,,,,,,,,,,,,,,
777,,,(619!182),,(1683!765),(1580!1134),(1435!1027),(1739!1217),(1121!1242),,,,,,,(994!917),,,,,,,,(443!556),(919!620),(130!124),,,,,,(1242!560),,,(1337!461),,,,,,,,,,,,,,,,,,,,,,,,,
778,,,(620!182),,(1684!765),(1579!1135),(1435!1027),(1739!1217),(1121!1242),,,,,,,(994!917),,,,,,,,,(919!620),(130!124),,,,,,(1238!564),,,(1337!461),,,,,,,,,,,,,,,,,,,,,,,,,
779,,,(620!183),,(1678!760),(1579!1134),(1435!1027),(1739!1217),(1121!1242),,,,,,,(994!917),,,,,,,,(442!556),(919!620),(130!124),,,,,,,,,(1337!462),,,,,,,,,,,,,,,,,,,,,,,,,
780,,,(621!183),,(1678!760),(1579!1135),(1435!1028),(1739!1217),(1120!1242),,,,,,,(994!917),,,,,,,,(442!556),(919!620),(130!124),,,,,,,,,(1337!461),,,,,,,,,,,,,,,,,,,,,,,,,
781,,,(619!183),,(1677!760),(1579!1134),(1434!1027),(1739!1217),(1120!1242),,,,,,,,,,,,,,,,(919!621),(130!124),,,,,,(1242!560),,,(1337!462),,,,,,,,,,,,,,,,,,,,,,,,,
782,,,(619!183),,(1678!760),(1579!1132),(1434!1026),(1739!1217),(1120!1242),,,,,,,(994!917),,,,,,,,,(919!621),(130!124),,,,,,(1242!560),,,(1337!460),,,,,,,,,,,,,,,,,,,,,,,,,
783,,,(620!183),,(1677!760),(1578!1132),(1434!1026),(1740!1217),(1120!1243),,,,,,,(994!917),,,,,,,,(442!556),(919!621),(130!124),,,,,,,,,(1337!460),(58!156),,,,,,,,,,,,,,,,,,,,,,,,
784,,,(619!183),,(1677!760),(1579!1132),(1434!1026),(1739!1217),(1120!1243),,,,,,,(994!916),,,,,,,,(441!556),(919!621),(130!124),,,,,,,,,(1337!463),,,,,,,,,,,,,,,,,,,,,,,,,
785,,,(620!182),,(1677!760),(1579!1132),(1434!1026),(1739!1217),(1121!1242),,,,,,,(994!916),,,,,,,,,(919!620),(130!124),,,,,,(1241!560),,,(1337!463),,,,,,,,,,,,,,,,,,,,,,,,,
786,,,(620!183),,(1677!760),(1579!1132),(1434!1026),(1740!1217),(1120!1243),,,,,,,(994!916),,,,,,,,,(919!620),(130!124),,,,,,(1238!564),,,(1337!460),,,,,,,,,,,,,,,,,,,,,,,,,
787,,,(621!182),,(1677!760),(1579!1132),(1434!1026),(1739!1217),(1119!1242),,,,,,,(994!915),,,,,,,,,(919!620),(130!124),,,,,,(1241!560),,,(1337!460),,,,,,,,,,,,,,,,,,,,,,,,,
788,,,(620!182),,(1677!760),(1579!1132),(1434!1025),(1741!1217),(1119!1242),,,,,,,(994!915),,,,,,,,,(919!620),(130!124),,,,,,(1238!564),,,(1337!460),,,,,,,,,,,,,,,,,,,,,,,,,
789,,,(620!183),,(1677!760),(1579!1132),(1434!1025),(1739!1217),(1120!1242),,,,,,,(994!915),,,,,,,,(444!555),(919!620),(130!124),,,,,,(1238!564),,,(1337!460),,,,,,,,,,,,,,,,,,,,,,,,,
790,,,(620!182),,(1677!760),(1580!1132),(1434!1025),(1741!1217),(1120!1243),,,,,,,(994!914),,,,,,,,,(919!620),(130!124),,,,,,(1238!564),,,(1337!460),,,,,,,,,,,,,,,,,,,,,,,,,
791,,,(619!182),,(1678!760),(1580!1133),(1433!1025),(1740!1217),(1120!1243),,,,,,,(994!916),,,,,,,,,(919!620),(130!124),,,,,,(1238!564),,,(1337!462),,,,,,,,,,,,,,,,,,,,,,,,,
792,,,(619!183),,(1678!760),(1579!1133),(1434!1025),(1740!1217),(1120!1243),,,,,,,(994!915),,,,,,,,,(918!621),(130!124),,,,,,(1238!564),,(1123!655),(1337!463),,,,,,,,,,,,,,,,,,,,,,,,,
793,,,(620!183),,(1677!760),(1579!1133),(1434!1025),(1739!1217),(1120!1243),,,,,,,(994!915),,,,,,,,,(919!621),(130!124),,,,,,(1238!564),,,(1337!463),,,,,,,,,,,,,,,,,,,,,,,,,
794,,,(619!183),,(1678!760),(1579!1133),(1434!1025),(1739!1217),(1120!1243),,,,,,,(994!915),,,,,,,,,(919!621),(130!124),,,,,,(1240!560),,,(1337!463),,,,,,,,,,,,,,,,,,,,,,,,,
795,,,(619!183),,(1678!760),(1580!1133),(1434!1025),(1740!1217),(1120!1243),,,,,,,(994!915),,,,,,,,,(919!621),(130!124),,,,,,(1240!564),,,(1337!462),,,,,,,,,,,,,,,,,,,,,,,,,
796,,,(619!182),,(1678!760),(1579!1133),(1434!1025),(1739!1217),(1120!1243),,,,,,,(994!915),,,,,,,,,(919!621),(130!124),,,,,,(1238!564),,,(1337!461),,,,,,,,,,,,,,,,,,,,,,,,,
797,,,(619!183),,(1678!760),(1580!1133),(1433!1025),(1739!1217),(1120!1243),,,,,,,(994!915),,,,,,,,(440!556),(919!621),(130!124),,,,,,(1242!560),,,(1337!459),,,,,,,,,,,,,,,,,,,,,,,,,
798,,,(619!183),,(1678!760),(1579!1132),(1433!1025),(1740!1217),(1120!1243),,,,,,,(994!916),,,,,,,,(439!556),(919!621),(130!124),,,,,,(1242!560),,,(1124!655),,,,,,,,,,,,,,,,,,,,,,,,,
799,,,(621!183),,(1678!760),(1580!1132),(1433!1025),(1739!1217),(1120!1243),,,,,,,(994!916),,,,,,,,,(919!621),(130!124),,,,,,(1241!560),,,,,(1337!463),,,,,,,,,,,,,,,,,,,,,,,
800,,,(619!183),,(1678!760),(1580!1132),(1433!1025),(1739!1217),(1120!1243),,,,,,,(994!916),,,,,,,,,(919!621),(130!124),,,,,,(1241!560),,,,,(1337!464),,,,,,,,,,,,,,,,,,,,,,,
801,,,(621!183),,(1677!760),(1580!1132),(1433!1025),(1739!1217),(1120!1243),,,,,,,(994!916),,,,,,,,,(919!621),(130!124),,,,,,(1241!560),,,,,(1337!462),,,,,,,,,,,,,,,,,,,,,,,
802,,,(619!183),,(1677!760),(1580!1132),(1433!1025),(1739!1217),(1119!1244),,,,,,,(994!915),,,,,,,,(442!555),(919!621),(130!124),,,,,,(1241!560),,,,,(1337!462),,,,,,,,,,,,,,,,,,,,,,,
803,,,(621!183),,(1677!760),(1579!1132),(1433!1025),(1741!1217),(1119!1244),,,,,,,(993!916),,,,,,,,,(918!621),(130!124),,,,,,(1238!564),,,,(55!193),(1337!463),,,,,,,,,,,,,,,,,,,,,,,
804,,,(620!182),,(1678!760),(1579!1132),(1433!1025),(1739!1217),(1119!1244),,,,,,,(994!916),,,,,,,,(442!556),(918!621),(130!124),,,,,,(1127!661),,,,(54!194),(1337!460),,,,,,,,,,,,,,,,,,,,,,,
805,,,(620!183),,(1678!760),(1580!1132),(1433!1025),(1739!1217),(1118!1245),,,,,,,(994!915),,,,,,,,,(918!621),(130!124),,,,,,,,,,,(1337!463),,,,,,,,,,,,,,,,,,,,,,,
806,,,(619!183),,(1678!760),(1579!1133),(1433!1025),(1740!1217),(1118!1245),,,,,,,(988!921),,,,,,,,,(918!621),(129!124),,,,,,,,,,,(1337!462),,,,,,,,,,,,,,,,,,,,,,,
807,,,(620!183),,(1678!761),(1580!1133),(1433!1025),(1739!1217),(1118!1245),,,,,,,(993!916),,,,,,,,,(918!621),(129!124),,,,,,,,,,,(1337!461),,,,,,,,,,,,,,,,,,,,,,,
808,,,(620!183),,(1678!760),(1580!1133),(1433!1025),(1739!1217),(1118!1246),,,,,,,(993!916),,,,,,,,,(918!621),(130!124),,,,,,,,,,,(1337!460),,,,,,,,,,,,,,,,,,,,,,,
809,,,(619!183),,(1678!760),(1579!1133),(1435!1025),(1739!1217),(1118!1245),,,,,,,(993!916),,,,,,,,(443!556),(918!622),(129!124),,,,,,,,,,,(1337!460),,,,,,,,,,,,,,,,,,,,,,,
810,,,(620!183),,(1678!760),(1579!1133),(1434!1025),(1739!1217),(1118!1244),,,,,,,(993!914),,,,,,,,(442!556),(918!622),(129!124),,,,,,,,,,,(1337!460),(1243!561),,,,,,,,,,,,,,,,,,,,,,
811,,,(619!183),,(1678!760),(1579!1132),(1434!1025),(1739!1217),(1118!1244),,,,,,,,,,,,,,,(443!556),(918!621),(129!124),,,,,,,,,,,(1337!463),(1239!565),,,,,,,,,,,,,,,,,,,,,,
812,,,(620!183),,(1678!760),(1579!1132),(1435!1025),(1739!1217),(1119!1244),,,,,,,(993!926),,,,,,,,(443!556),(918!621),(129!124),,,,,,,,(1125!655),,,(1337!461),(1239!564),,,,,,,,,,,,,,,,,,,,,,
813,,,(621!183),,(1678!760),(1579!1132),(1433!1025),(1739!1217),(1119!1244),,,,,,,(993!914),,,,,,,,,(918!621),(129!124),,,,,,,,(1117!657),,,(1337!460),,,,,,,,,,,,,,,,,,,,,,,
814,,,(620!183),,(1678!760),(1580!1132),(1434!1025),(1739!1216),(1119!1244),,,,,,,(988!923),,,,,,,,,(918!621),(129!124),,,,,,,,(1123!655),,,(1337!461),(1238!564),,,,,,,,,,,,,,,,,,,,,,
815,,,(620!183),,(1678!760),(1579!1132),(1433!1025),(1739!1217),(1119!1245),,,,,,,,,,,,,,,,(918!621),(130!124),,,,,,,,(1126!655),,(61!221),(1337!460),(1242!560),,,,,,,,,,,,,,,,,,,,,,
816,,,(619!182),,(1678!760),(1580!1132),(1434!1024),(1739!1217),(1118!1245),,,,,,,(993!914),,,,,,,,,(918!621),(130!124),,,,,,,,(1127!655),,(62!222),(1337!460),(1238!564),,,,,,,,,,,,,,,,,,,,,,
817,,,(619!182),,(1678!760),(1579!1132),(1433!1024),(1739!1216),(1119!1245),,,,,,,(993!923),,,,,,,,,(918!621),(130!124),,,,,,,,(1126!655),,,(1337!463),(1238!564),,,,,,,,,,,,,,,,,,,,,,
818,,,(619!183),,(1678!760),(1579!1132),(1433!1025),(1739!1217),(1119!1245),,,,,,,(993!923),,,,,,,,,(919!621),(130!124),,,,,,,,(1124!655),,(60!226),(1337!463),,,,,,,,,,,,,,,,,,,,,,,
819,,,(619!184),,(1678!760),(1579!1132),(1434!1025),(1739!1217),(1119!1245),,,,,,,,,,,,,,,,(918!621),(130!124),,,,,,,,(1239!564),,(60!228),(1337!460),,,,,,,,,,,,,,,,,,,,,,,
820,,,(619!184),,(1678!760),(1579!1132),(1433!1025),(1739!1217),(1119!1245),,,,,,,,,,,,,,,(442!556),(918!621),(130!124),,,,,,,,(1239!565),,,(1337!462),,,,,,,,,,,,,,,,,,,,,,,
821,,,(619!184),,(1678!760),(1580!1132),(1433!1025),(1739!1217),(1119!1245),,,,,,,,,,,,,,,(443!556),(918!621),(130!124),,,,,,,,,,(57!230),(1337!463),,,,,,,,,,,,,,,,,,,,,,,
822,,,(619!184),,(1677!760),(1579!1132),(1433!1025),(1739!1217),(1119!1245),,,,,,,,,,,,,,,(443!556),(918!621),(130!124),,,,,,,,,,,(1336!459),(1238!565),,,,,,,,,,,,,,,,,,,,,,
823,,,(620!184),,(1677!759),(1579!1132),(1433!1024),(1739!1217),(1119!1245),,,,,,,,,,,,,,,(443!556),(918!621),(130!124),,,,,,,,,,(57!232),(1336!461),,,(993!914),,,,,,,,,,,,,,,,,,,,
824,,,(620!184),,(1677!759),(1580!1132),(1433!1025),(1739!1217),(1119!1245),,,,,,,,,,,,,,,,(918!621),(130!124),,,,,,,,,,(56!233),(1336!460),(1241!561),,(994!915),,,,,,,,,,,,,,,,,,,,
825,,,(620!184),,(1677!759),(1579!1132),(1434!1025),(1739!1217),(1119!1245),,,,,,,,,,,,,,,(443!556),(918!621),(129!124),,,,,,,,,,(57!234),(1336!462),(1242!561),,(993!914),,,,,,,,,,,,,,,,,,,,
826,,,(619!184),,(1677!759),(1579!1131),(1434!1025),(1739!1217),(1119!1245),,,,,,,,,,,,,,,(441!556),(918!621),(130!124),,,,,,,,,,(56!236),(1336!462),(1238!565),,(993!914),,,,,,,,,,,,,,,,,,,,
827,,,(619!184),,(1677!759),(1579!1132),(1434!1024),(1739!1216),(1119!1244),,,,,,,,,,,,,,,(443!555),(918!621),(131!124),,,,,,,,,,(57!239),(1336!462),(1238!564),,(993!914),,,,,,,,,,,,,,,,,,,,
828,,,(619!184),,(1677!760),(1579!1131),(1434!1024),(1739!1216),(1119!1244),,,,,,,,,,,,,,,,(918!621),(131!124),,,,,,,,,,(57!240),(1336!461),(1238!564),,(993!914),,,,,,,,,,,,,,,,,,,,
829,,,(619!184),,(1677!760),(1579!1131),(1433!1024),(1739!1217),(1119!1245),,,,,,,,,,,,,,,(443!555),(918!621),(131!124),,,,,,,,,,(56!241),(1336!462),(1238!564),,,,,,,,,,,,,,,,,,,,,,
830,,,(619!184),,(1677!760),(1579!1131),(1433!1024),(1740!1217),(1119!1245),,,,,,,,,,,,,,,,(918!621),(132!124),,,,,,,,,,(55!243),(1336!463),(1238!564),,,(993!914),,,,,,,,,,,,,,,,,,,
831,,,(619!184),,(1677!760),(1579!1131),(1433!1024),(1740!1216),(1119!1245),,,,,,,,,,,,,,,(445!555),(919!621),(132!125),,,,,,,,,,(55!244),(1336!462),(1238!564),,,,,,,,,,,,,,,,,,,,,,
832,,,(619!184),,(1677!760),(1579!1132),(1433!1024),(1741!1216),(1122!1246),,,,,,,,,,,,,,,(443!555),(918!621),(132!125),,,,,,,,,,(56!245),(1336!463),(1238!564),,,,,,,,,,,,,,,,,,,,,,
833,,,(619!184),,(1677!760),(1579!1131),(1433!1024),(1738!1216),(1118!1245),,,,,,,,,,,,,,,(445!555),(918!621),(132!125),,,,,,,,,,,(1336!460),(1238!564),,,,,,,,,,,,,,,,,,,,,,
834,,,(619!184),,(1677!760),(1579!1131),(1433!1024),(1740!1216),(1118!1246),,,,,,,,,,,,,,,,(918!621),(132!125),,,,,,,,,,,(1336!462),,,,,,,,,,,,,,,,,,,,,,,
835,,,(619!184),,(1677!760),(1579!1131),(1434!1024),(1739!1217),(1118!1246),,,,,,,,,,,,,,,,(918!621),(132!125),,,,,,,,,,,(1336!460),,,,,,,,,,,,,,,,,,,,,,,
836,,,(619!184),,(1677!760),(1579!1131),(1434!1024),(1739!1218),(1119!1246),,,,,,,,,,,,,,,(445!555),(918!621),(132!125),,,,,,,,,,,(1336!462),,,,,,,,,,,,,,,,,,,,,,,
837,,,(619!184),,(1678!760),(1579!1131),(1434!1024),(1740!1218),(1118!1247),,,,,,,(993!915),,,,,,,,(445!556),(918!622),(132!125),,,,,,,,,,,(1336!463),(1239!565),,,,,,,,,,,,,,,,,,,,,,
838,,,(619!184),,(1677!760),(1580!1131),(1434!1025),(1740!1217),(1119!1247),,,,,,,(993!915),,,,,,,,(444!556),(918!621),(133!125),,,,,,,,,,(56!258),(1336!459),(1238!565),,,,,,,,,,,,,,,,,,,,,,
839,,,(619!184),,(1677!760),(1579!1131),(1434!1024),(1739!1217),(1118!1247),,,,,,,,,,,,,,,,(918!621),(133!125),,,,,,,,,,,(1336!459),(1238!564),,,,,,,,,,,,,,,,,,,,,,
840,,,(619!184),,(1678!759),(1580!1131),(1434!1024),(1739!1217),(1119!1247),,,,,,,,,,,,,,,(445!556),(918!621),(133!125),,,,,,,,,,,(1337!461),(1239!564),,,,(1124!653),,,,,,,,,,,,,,,,,,
841,,,(619!184),,(1678!759),(1580!1131),(1434!1024),(1740!1217),(1119!1246),,,,,,,(993!915),,,,,,,,(444!556),(918!621),(133!125),,,,,,,,,,,(1337!460),(1242!560),,,,(1122!653),,,,,,,,,,,,,,,,,,
842,,,(619!183),,(1678!760),(1580!1131),(1433!1024),(1740!1217),(1119!1245),,,,,,,(993!916),,,,,,,,(445!556),(918!621),(133!125),,,,,,,,,,,(1337!460),(1238!565),,,,,,,,,,,,,,,,,,,,,,
843,,,(619!183),,(1677!760),(1580!1131),(1434!1024),(1740!1217),(1119!1246),,,,,,,(993!915),,,,,,,,(443!556),(918!621),(133!125),,,,,,,,,,,(1336!462),(1241!561),,,,(1122!653),,,,,,,,,,,,,,,,,,
844,,,(619!184),,(1677!760),(1579!1131),(1434!1024),(1740!1217),(1119!1246),,,,,,,(993!915),,,,,,,,,(918!622),(133!125),,,,,,,,,,,(1336!462),(1238!564),,,,(1122!654),,,,,,,,,,,,,,,,,,
845,,,(619!184),,(1677!759),(1579!1131),(1434!1024),(1740!1217),(1119!1247),,,,,,,(993!915),,,,,,,,(444!556),(918!622),(133!125),,,,,,,,,,,(1336!461),,,,,(1127!659),,,,,,,,,,,,,,,,,,
846,,,(619!184),,(1677!760),(1579!1131),(1433!1024),(1738!1217),(1120!1248),,,,,,,(993!916),,,,,,,,,(918!622),(133!125),,,,,,,,,,(54!276),(1336!461),(1238!565),,,,(1124!659),,,,,,,,,,,,,,,,,,
847,,,(619!184),,(1677!760),(1581!1131),(1433!1024),(1738!1217),(1119!1248),,,,,,,(993!916),,,,,,,,,(917!622),(133!125),,,,,,,,,,,(1336!460),(1238!565),,,,,,,,,,,,,,,,,,,,,,
848,,,(619!184),,(1677!760),(1580!1131),(1433!1024),(1739!1217),(1120!1248),,,,,,,(993!915),,,,,,,,(445!556),(917!622),(133!125),,,,,,,,,,(54!279),(1336!460),(1239!565),,,,(1122!654),,,,,,,,,,,,,,,,,,
849,,,(619!184),,(1678!760),(1580!1131),(1433!1024),(1740!1217),(1120!1247),,,,,,,(993!917),,,,,,,,,(917!622),(133!125),,,,,,,,,,(56!283),(1336!461),(1239!565),,,,,,,,,,,,,,,,,,,,,,
850,,,(619!184),,(1677!760),(1579!1131),(1434!1024),(1738!1217),(1120!1248),,,,,,,(993!915),,,,,,,,,(917!622),(133!125),,,,,,,,,,(56!286),(1336!461),,,,,,,,,,,,,,,,,,,,,,,
851,,,(619!184),,(1678!760),(1579!1131),(1433!1024),,(1120!1248),,,,,,,,,,,,,,,,(913!617),(133!125),,,,,,,,,,(55!288),(1336!460),(1242!560),,,,,,,,,,,,,,,,,,,,,,
852,,,(619!184),,(1678!760),(1579!1131),(1433!1024),(1738!1217),(1120!1248),,,,,,,,,,,,,,,(449!557),(917!622),(133!125),,,,,,,,,,(55!290),(1336!459),(1238!565),,,,(1122!654),,,,,,,,,,,,,,,,,,
853,,,(619!184),,(1682!765),(1579!1130),(1433!1024),(1738!1216),(1120!1248),,,,,,,,,,,,,,,(449!556),(917!622),(133!125),,,,,,,,,,(56!292),(1336!460),(1238!564),,,,(993!916),,,,,,,,,,,,,,,,,,
854,,,(619!184),,(1676!760),(1579!1131),(1433!1024),(1738!1217),(1120!1248),,,,,,,,,,,,,,,,(917!622),(133!125),,,,,,,,,,(54!294),(1336!460),(1122!654),,,,(993!916),,,,,,,,,,,,,,,,,,
855,,,(619!184),,(1676!760),(1579!1131),(1433!1024),(1738!1217),(1120!1248),,,,,,,,,,,,,,,,(917!622),(133!125),,,,,,,,,,(54!297),(1336!460),,(1419!381),,,(993!916),,,,,,,,,,,,,,,,,,
856,,,(619!184),,(1676!760),(1579!1131),(1434!1024),(1740!1217),(1120!1248),,,,,,,,,,,,,,,,(917!622),(133!125),,,,,,,,,,(55!297),(1336!461),(1122!653),(1419!381),,,(993!916),,,,,,,,,,,,,,,,,,
857,,,(619!184),,(1677!759),(1579!1131),(1434!1024),(1738!1216),(1119!1248),,,,,,,,,,,,,,,(448!556),(917!622),(133!125),,,,,,,,(1336!461),,(55!300),(1237!566),(1120!653),,,,,,,,,,,,,,,,,,,,,,
858,,,(619!184),,(1677!759),(1579!1131),(1434!1024),(1738!1217),(1119!1248),,,,,,,,,,,,,,,,(918!622),(132!125),,,,,,,,(1336!460),,(54!306),,(993!916),,,,,,,,,,,,,,,,,,,,,,
859,,,(619!184),,(1678!760),(1579!1131),(1434!1025),(1738!1217),(1119!1248),,,,,,,,,,,,,,,,(918!622),(132!125),,,,,,,,(1336!460),,(54!309),(1237!565),(993!923),,,,,,,,,,,,,,,,,,,,,,
860,,,(619!184),,(1677!760),(1579!1131),(1433!1025),(1738!1217),(1119!1248),,,,,,,,,,,,,,,,(918!623),(133!125),,,,,,,,(1419!382),,(53!312),,(993!916),(1336!460),,,,,,,,,,,,,,,,,,,,,
861,,,(619!184),,(1677!760),(1579!1131),(1434!1025),(1738!1218),(1119!1248),,,,,,,,,,,,,,,(444!561),(918!623),(133!125),,,,,,,,,,,,(993!916),(1336!460),,,,,,,,,,,,,,,,,,,,,
862,,,(619!184),,(1677!760),(1579!1131),(1434!1025),(1738!1217),(1119!1248),,,,,,,,,,,,,,,(444!561),(918!623),(133!125),,,,,,,,,,,,(993!916),(1337!459),,,,,,,,,,,,,,,,,,,,,
863,,,(619!184),,(1677!760),(1579!1131),(1434!1025),(1738!1217),(1119!1248),,,,,,,,,,,,,,,(444!561),(918!623),(133!125),,,,,,,,,,,,(993!916),(1337!463),,,,(1122!654),,,,,,,,,,,,,,,,,
864,,,(619!184),,(1677!760),(1579!1131),(1433!1025),(1739!1217),(1119!1248),,,,,,,,,,,,,,,(445!560),(917!623),(134!125),,,,,,,,,,,(1122!654),,(1337!462),,,,(1238!566),,,,,,,,,,,,,,,,,
865,,,(619!184),,(1677!760),(1579!1131),(1433!1025),(1739!1217),(1119!1248),,,,,,,,,,,,,,,(445!560),(918!623),(134!125),,,,,,,,,,,,,(1337!460),,,,(1238!565),,,,,,,,,,,,,,,,,
866,,,(619!184),,(1677!760),(1579!1131),(1433!1025),(1738!1217),(1119!1248),,,,,,,,,,,,,,,,(918!622),(133!125),,,,,,,,,,,,(993!916),(1337!461),,,,(1127!658),,,,,,,,,,,,,,,,,
867,,,(619!183),,(1678!760),(1580!1131),(1434!1024),(1739!1217),(1119!1248),,,,,,,,,,,,,,,,(918!622),(134!125),,,,,,,,,,,,,(1337!463),,,,(1238!564),,,,,,,,,,,,,,,,,
868,,,(619!184),,(1683!766),(1579!1131),(1433!1024),(1738!1211),(1119!1248),,,,,,,,,,,,,,,,(918!622),(133!125),,,,,,,,,,,,,(1337!463),,,,(1125!659),,,,,,,,,,,,,,,,,
869,,,(617!184),,(1678!759),(1579!1131),(1434!1024),(1739!1218),(1118!1248),,,,,,,,,,,,,,,,(918!622),(133!125),,,,,,,,,,,,,(1334!460),,,,(993!916),,,,,,,,,,,,,,,,,
870,,,(619!183),,(1677!759),(1579!1131),(1434!1024),(1739!1217),(1119!1247),,,,,,,,,,,,,,,,(918!622),(133!125),,,,,,,,,,,,,(1337!461),,,,(993!915),,,,,,,,,,,,,,,,,
871,,,(619!184),,(1677!760),(1579!1131),(1433!1024),(1739!1217),(1119!1247),,,,,,,,,,,,,,,,(918!622),(133!125),,,,,,,,,,,,,(1337!460),,,,,,,,,,,,,,,,,,,,,
872,,,(619!184),,(1677!760),(1579!1131),(1433!1024),(1738!1217),(1119!1248),,,,,,,,,,,,,,,,(918!622),(133!125),,,,,,,,,,,,(993!915),(1337!460),,,,,,,,,,,,,,,,,,,,,
873,,,(619!184),,(1683!765),(1579!1131),(1434!1024),(1738!1216),(1119!1248),,,,,,,,,,,,,,,,(918!622),(133!125),,,,,,,,,,,,,(1337!459),,,,,,,,,,,,,,,,,,,,,
874,,,(619!184),,(1677!760),(1579!1131),(1434!1024),(1739!1218),(1119!1248),,,,,,,,,,,,,,,,(918!622),(133!125),,,,,,,,,,(52!332),,,(1337!459),,,,,,,,,,,,,,,,,,,,,
875,,,(619!184),,(1677!760),(1579!1131),(1434!1024),(1738!1218),(1120!1248),,,,,,,,,,,,,,,,(919!622),(133!126),,,,,,,,,,,,(987!915),(1337!459),,,,,,,,,,,,,,,,,,,,,
876,,,(619!184),,(1677!760),(1579!1131),(1434!1024),(1739!1218),(1120!1248),,,,,,,,,,,,,,,,(919!622),(133!125),,,,,,,,,,,,(993!914),(1337!459),,,,,,,,,,,,,,,,,,,,,
877,,,(619!184),,(1678!760),(1580!1132),(1434!1024),(1739!1218),(1120!1248),,,,,,,,,,,,,,,(447!559),(919!622),(134!126),,,,,,,,,,,,(993!916),(1337!460),,,,,,,,,,,,,,,,,,,,,
878,,,(619!184),,(1677!760),(1581!1131),(1434!1024),(1740!1218),(1120!1248),,,,,,,,,,,,,,,,(919!622),(133!125),,,,,,,,,,,,(993!916),(1337!462),,,,,,,,,,,,,,,,,,,,,
